FID_1,OBJECTID,STATION_ID,STATION_NA,WATERBODY_,COMMENTS,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,FID_2,FID_TidalC,OBJECTID_1,Name,CreekID,Total_m,FID_WBID_R,OBJECTID_2,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Leng,Shape_Area,Distance
1995,82224,21FLSWFD764487,LBM2009121811,1983B,"New Station assigned to 1983B, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.92167000000,-82.33250000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,15.25126355
1996,82225,21FLSWFD764488,LBM2009121812,2067,"New Station assigned to 2067, Run 44 - P.Homann",26.92400000000,-82.32867000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,17.36061152
2001,82242,21FLSWFD764505,LBM2010021608,2067,"New Station assigned to 2067, Run 44 - P.Homann",26.92350000000,-82.32933000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,7.67242278
2018,82279,21FLSWFD764706,LBM2010041608,2067,"New Station assigned to 2067, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.92317000000,-82.33050000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,19.55536243
2019,82280,21FLSWFD764707,LBM2010041609,2067,"New Station assigned to 2067, Run 44 - P.Homann",26.92400000000,-82.32700000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,25.45611407
2965,99085,CHNEPLLB518_061908,518_061908_WBID2067,2067,Used NHD_WBID to assign wbids,26.92247000000,-82.33175000000,19.00000000000,2008.00000000000,2008.00000000000,Run 38,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,37.33375300
2968,99088,CHNEPLLB518_102103,518_102103_WBID2067,2067,Used NHD_WBID to assign wbids,26.92335000000,-82.32940000000,23.00000000000,2003.00000000000,2003.00000000000,Run 38,1.00000000000,0.00000000000,3,1,2,Oyster Creek,CC02,10175.16664410000,6274,6252,2660,03100201,2067,SD,Lemon Bay,Group 2,Charlotte Harbor,OYSTER CREEK,sq. miles,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.10420000000,,13066659.43780000000,3228.84186487000,16904.10964620000,13066659.43780000000,4.40693622
783,27845,21FLFTM SARABY0012FTM,Buck Creek @ Rotonda Blvd East~WB2068-4,1983B,j hand 9/2007  BR,26.89239000000,-82.31728000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,111.89165974
1948,82119,21FLSWFD764150,LBM2009062605,1983B,"New Station assigned to 1983B, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89183000000,-82.31534000000,8.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,18.72789613
1979,82186,21FLSWFD764356,LBM2009102003,2068,"New Station assigned to 1983B, Run 44 - P.Homann; Reassigned from 1983B to 2068, Run 48 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89267000000,-82.31517000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,75.99372734
1980,82187,21FLSWFD764357,LBM2009102004,1983B,"New Station assigned to 1983B, Run 44 - P.Homann",26.89250000000,-82.31783000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,148.92353929
1991,82217,21FLSWFD764480,LBM2009121804,1983B,"New Station assigned to 1983B, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89200000000,-82.31533000000,8.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,0.08891139
1992,82218,21FLSWFD764481,LBM2009121805,1983B,"New Station assigned to 1983B, Run 44 - P.Homann",26.89200000000,-82.31850000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,130.72635613
1999,82236,21FLSWFD764499,LBM2010021602,1983B,"New Station assigned to 1983B, Run 44 - P.Homann",26.89200000000,-82.31550000000,8.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,4.70788041
2000,82237,21FLSWFD764500,LBM2010021603,1983B,"New Station assigned to 1983B, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89233000000,-82.31650000000,13.00000000000,2010.00000000000,2010.00000000000,Run 44,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,93.85945567
2972,99208,CHNEPLLB524_031606,524_031606_WBID2068,1983B,"J Hand  3/25/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89233000000,-82.31610000000,33.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,69.86858874
2973,99209,CHNEPLLB524_041102,524_041102_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89232000000,-82.31641000000,17.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,87.57741516
2974,99210,CHNEPLLB524_042006,524_042006_WBID2068,1983B,"J Hand  3/25/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89232000000,-82.31570000000,29.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,44.99378858
2975,99211,CHNEPLLB524_042607,524_042607_WBID2068,1983B,"j hand 9/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89325000000,-82.31612000000,24.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,154.78936300
2976,99212,CHNEPLLB524_051001,524_051001_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89217000000,-82.31767000000,17.00000000000,2001.00000000000,2001.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,110.00292558
2977,99213,CHNEPLLB524_081902,524_081902_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89225000000,-82.31568000000,17.00000000000,2002.00000000000,2002.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,37.60571341
2978,99214,CHNEPLLB524_092007,524_092007_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89235000000,-82.31583000000,17.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,55.44307161
2979,99215,CHNEPLLB524_092106,524_092106_WBID2068,1983B,"Lat/long updated based on values in Florida STORET; Reassigned from 2068 to 1983B, Run 44 - P.Homann",26.89226000000,-82.31634000000,25.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,78.07454198
2980,99216,CHNEPLLB524_092205,524_092205_WBID2068,1983B,"J Hand  3/25/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89227000000,-82.31590000000,27.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,52.56874938
2981,99218,CHNEPLLB524_092304,524_092304_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89223000000,-82.31620000000,32.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,67.02554422
2982,99219,CHNEPLLB524_101807,524_101807_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89237000000,-82.31577000000,21.00000000000,2007.00000000000,2007.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,53.61257092
2983,99220,CHNEPLLB524_102103,524_102103_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89230000000,-82.31573000000,18.00000000000,2003.00000000000,2003.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,45.02492592
2984,99221,CHNEPLLB524_102104,524_102104_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89233000000,-82.31570000000,32.00000000000,2004.00000000000,2004.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,45.87786219
2985,99222,CHNEPLLB524_102606,524_102606_WBID2068,1983B,"j hand 9/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89222000000,-82.31617000000,25.00000000000,2006.00000000000,2006.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,64.34215161
2986,99223,CHNEPLLB524_102705,524_102705_WBID2068,1983B,"J Hand  3/25/2007  BR; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89230000000,-82.31640000000,33.00000000000,2005.00000000000,2005.00000000000,,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,85.20953599
2987,99224,CHNEPLLB524_121801,524_121801_WBID2068,1983B,Used NHD_WBID to assign wbids,26.89220000000,-82.31615000000,17.00000000000,2001.00000000000,2001.00000000000,Run 38,1.00000000000,0.00000000000,4,2,3,Buck Creek,CC03,2251.18841316000,6260,6237,5195,03100201,1983B,SD,Lemon Bay,Group 2,Charlotte Harbor,LOWER LEMON BAY,sq. miles,ESTUARY,2,"Waterbody Name revised, Run 50 - D.Tyler","WBID modified, Run 42 - B.Ralys",5.49443000000,,17961925.39430000000,4438.48842643000,54018.52139300000,17961925.39430000000,61.37441734
219,8970,21FLA   24010594,BUCK CRK AT SR 775 BRIDGE,2068,"Reassigned from 1983B to 2068, Run 48 - P.Homann",26.89030000000,-82.30970000000,118.00000000000,1972.00000000000,1996.00000000000,,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,34.59124541
342,17621,21FLCHARLBV006,Buck Cr at SR775,2068,"Lat/long updated based on values in Florida STORET, Run 50 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89039000000,-82.30910000000,2652.00000000000,1999.00000000000,2020.00000000000,,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,16.02045907
723,27395,21FLFTM G2SD0035,Buck Creek CM,2068,"New Station assigned to 2068, Run 56 - P.Homann",26.89036000000,-82.30896000000,96.00000000000,2018.00000000000,2018.00000000000,Run 56,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,17.28882903
782,27842,21FLFTM SARABY0009FTM,Buck Creek @ Telman Rd.~WB2068-1,2068,j hand 9/2007,26.89297000000,-82.30522000000,121.00000000000,2007.00000000000,2007.00000000000,,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,23.84286339
968,32891,21FLGFWFTBM010769011,,2068,"Assigned to 2068, Run 44 - P.Homann",26.89305000000,-82.30403000000,5.00000000000,2001.00000000000,2001.00000000000,,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,55.17703090
1949,82120,21FLSWFD764151,LBM2009062606,1983B,"New Station assigned to 1983B, Run 44 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89051000000,-82.31467000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,114.59152328
1960,82144,21FLSWFD764233,LBM2009081904,2068,"New Station assigned to 1983B, Run 44 - P.Homann; Reassigned from 1983B  to 2068, Run 49 - P.Homann; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",26.89017000000,-82.30967000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,48.43544687
1961,82145,21FLSWFD764234,LBM2009081905,1983B,"New Station assigned to 1983B, Run 44 - P.Homann",26.89100000000,-82.31484000000,13.00000000000,2009.00000000000,2009.00000000000,Run 44,1.00000000000,0.00000000000,5,2,3,Buck Creek,CC03,2251.18841316000,6275,6253,2661,03100201,2068,SD,Lemon Bay,Group 2,Charlotte Harbor,BUCK CREEK,sq. miles,ESTUARY,3M,,,0.37493000000,,44694966.87320000000,11044.36683890000,31578.07166630000,44694966.87320000000,88.57998281
