FID_TidalC,OBJECTID,Name,CreekID,Total_m,slope,LDI_WS,WS_SoilA,WS_Soilb,WS_Soilc,WS_Soild,WS_Soil_,phos_wbid,Pass_Dist_,TN_UAL,TP_UAL,H2o_UAL,TN_Load,TP_Load,H2o_Load,Shape_Leng,LDI_Buffer,Class,Acres_Buff,Acres_WS,FID_WBID_R,OBJECTID_1,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS_1,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Le_1,Shape_Area,OpenWater
24,25,,CC23,1286.88463390000,0.00000000000,3.29888637760,0.00448947900,0.06211168840,,0.73091817220,0.20248066050,330.54877334000,38073.46478600000,1.62689385150,0.45479602540,1530.81330740000,36898.94499099990,10315.05129000000,34719779.63900000000,1288.07928435000,1.00000000000,D,22.21438403000,22680.61002000000,2889,2783,2716,03100101,2047,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MANCHESTER WAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 11; Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,0.68219000000,,15130506.72670000000,3738.82963650000,28509.09118710000,15130506.72670000000,
25,26,,CC24,1655.22645260000,0.00000000000,3.29888637760,0.00448947900,0.06211168840,,0.73091817220,0.20248066050,330.54877334000,36653.84895100000,1.82424184290,0.47116275960,1591.17171940000,41374.91782200000,10686.25880700000,36088745.24300000000,1656.09717791000,1.00000000000,D,21.25369147500,22680.61002000000,2023,1904,4047,03100102,2055,SD,Lower Myakka River,Group 3,Sarasota Bay - Peace - Myakka,TIPPECANOE BAY,sq. miles,ESTUARY,2,"Waterbody Class changed from 3M to 2, Run 38 - K.ODonnell",,1.38602000000,,8022901.35337000000,1982.50209940000,16671.39244970000,8022901.35337000000,
25,26,,CC24,1655.22645260000,0.00000000000,3.29888637760,0.00448947900,0.06211168840,,0.73091817220,0.20248066050,330.54877334000,36653.84895100000,1.82424184290,0.47116275960,1591.17171940000,41374.91782200000,10686.25880700000,36088745.24300000000,1656.09717791000,1.00000000000,D,21.25369147500,22680.61002000000,2889,2783,2716,03100101,2047,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MANCHESTER WAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 11; Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,0.68219000000,,15130506.72670000000,3738.82963650000,28509.09118710000,15130506.72670000000,
26,27,,CC25,471.22818673000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,36503.82669700000,1.89919153880,0.47737859060,1614.09490490000,54150.23329800000,13611.14006800000,46021485.39600000000,470.93653843700,1.00000000000,D,10.40535758000,28512.25492100000,6611,6619,2640,03100101,2060A1,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MYAKKA CUTOFF (WESTERN PORTION),sq. miles,ESTUARY,2,,"WBID created (WBID 2060A was split into 2060A1 and 2060A2), Run 52 - R.Wiwi",0.29151000000,,4640445.26345000000,1146.67899700000,10071.66310490000,4640445.26345000000,
27,28,,CC26,289.03567465000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,36455.83358900000,1.89919153880,0.47737859060,1614.09490490000,54150.23329800000,13611.14006800000,46021485.39600000000,288.73464916600,1.00000000000,D,5.97765828450,28512.25492100000,6611,6619,2640,03100101,2060A1,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MYAKKA CUTOFF (WESTERN PORTION),sq. miles,ESTUARY,2,,"WBID created (WBID 2060A was split into 2060A1 and 2060A2), Run 52 - R.Wiwi",0.29151000000,,4640445.26345000000,1146.67899700000,10071.66310490000,4640445.26345000000,
28,29,,CC27,2623.92649450000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,38214.39842600000,1.19692285840,0.41913708140,1399.30770580000,68253.93932100000,23901.08662100000,79794836.04200000000,2622.92902948000,1.00000000000,D,42.24198259400,57024.50984200000,813,583,2640,03100101,2060A2,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MYAKKA CUTOFF (EASTERN PORTION),sq. miles,ESTUARY,2,,"WBID created (WBID 2060A was split into 2060A1 and 2060A2), Run 52 - R.Wiwi",0.37395000000,,4238744.73884000000,1047.41663563000,9530.83183918000,4238744.73884000000,
28,29,,CC27,2623.92649450000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,38214.39842600000,1.19692285840,0.41913708140,1399.30770580000,68253.93932100000,23901.08662100000,79794836.04200000000,2622.92902948000,1.00000000000,D,42.24198259400,57024.50984200000,6611,6619,2640,03100101,2060A1,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MYAKKA CUTOFF (WESTERN PORTION),sq. miles,ESTUARY,2,,"WBID created (WBID 2060A was split into 2060A1 and 2060A2), Run 52 - R.Wiwi",0.29151000000,,4640445.26345000000,1146.67899700000,10071.66310490000,4640445.26345000000,
29,30,,CC28,863.04743067000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,35252.52916600000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,863.58879622400,1.00000000000,D,21.08157753200,28512.25492100000,5309,5189,2640,03100101,2060,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,TIDAL CREEK TO LOWER PEACE RIVER,sq. miles,ESTUARY,3M,"Waterbody Class changed from 3M to 2, Run 42 - B.Ralys; Waterbody Name revised, Run 52 - R.Wiwi",,0.04400000000,,2801683.56777000000,692.31108676500,8337.51442983000,2801683.56777000000,
30,31,,CC29,966.66876868000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,35247.81837600000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,966.24423315500,1.00000000000,D,22.28421238200,28512.25492100000,2889,2783,2716,03100101,2047,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MANCHESTER WAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 11; Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,0.68219000000,,15130506.72670000000,3738.82963650000,28509.09118710000,15130506.72670000000,
30,31,,CC29,966.66876868000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,35247.81837600000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,966.24423315500,1.00000000000,D,22.28421238200,28512.25492100000,5309,5189,2640,03100101,2060,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,TIDAL CREEK TO LOWER PEACE RIVER,sq. miles,ESTUARY,3M,"Waterbody Class changed from 3M to 2, Run 42 - B.Ralys; Waterbody Name revised, Run 52 - R.Wiwi",,0.04400000000,,2801683.56777000000,692.31108676500,8337.51442983000,2801683.56777000000,
31,32,,CC30,3714.30511460000,0.00000000000,4.53964968040,0.00712683710,0.13599645840,,0.59294349380,0.26393321070,329.80000000000,36394.95065600000,0.15143107110,0.33243092280,1079.54653890000,7256.24813760000,15929.36803700000,51729526.20400000000,3715.12954609000,1.00000000000,D,69.74621305100,47917.82877200000,1051,859,1127,03100101,2056D,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,ALLIGATOR BAY,sq. miles,ESTUARY,3M,,,0.84705000000,,2356387.51645000000,582.27603613700,8707.11436713000,2356387.51645000000,
31,32,,CC30,3714.30511460000,0.00000000000,4.53964968040,0.00712683710,0.13599645840,,0.59294349380,0.26393321070,329.80000000000,36394.95065600000,0.15143107110,0.33243092280,1079.54653890000,7256.24813760000,15929.36803700000,51729526.20400000000,3715.12954609000,1.00000000000,D,69.74621305100,47917.82877200000,2889,2783,2716,03100101,2047,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,MANCHESTER WAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 11; Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,0.68219000000,,15130506.72670000000,3738.82963650000,28509.09118710000,15130506.72670000000,
31,32,,CC30,3714.30511460000,0.00000000000,4.53964968040,0.00712683710,0.13599645840,,0.59294349380,0.26393321070,329.80000000000,36394.95065600000,0.15143107110,0.33243092280,1079.54653890000,7256.24813760000,15929.36803700000,51729526.20400000000,3715.12954609000,1.00000000000,D,69.74621305100,47917.82877200000,5309,5189,2640,03100101,2060,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,TIDAL CREEK TO LOWER PEACE RIVER,sq. miles,ESTUARY,3M,"Waterbody Class changed from 3M to 2, Run 42 - B.Ralys; Waterbody Name revised, Run 52 - R.Wiwi",,0.04400000000,,2801683.56777000000,692.31108676500,8337.51442983000,2801683.56777000000,
32,33,,CC31,1335.53491630000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,36293.58710300000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,1602.16062037000,1.25709457200,D,20.24346608300,28512.25492100000,2711,2593,2715,03100101,2046,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,LITTLE ALLIGATOR CREEK,sq. miles,ESTUARY,3M,,,0.20086000000,,20390014.11350000000,5038.48221564000,23296.16605500000,20390014.11350000000,
33,34,Little Alligator Creek,CC34,4935.78731990000,0.00000697071,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,330.30441456000,36191.17780500000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,7087.30288298000,3.32610657640,D,36.74745266000,28512.25492100000,1051,859,1127,03100101,2056D,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,ALLIGATOR BAY,sq. miles,ESTUARY,3M,,,0.84705000000,,2356387.51645000000,582.27603613700,8707.11436713000,2356387.51645000000,
33,34,Little Alligator Creek,CC34,4935.78731990000,0.00000697071,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,330.30441456000,36191.17780500000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,7087.30288298000,3.32610657640,D,36.74745266000,28512.25492100000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
34,35,,CC36,929.71854563000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,36918.39523000000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,927.78361617600,5.72755306760,D,3.30560896630,28512.25492100000,1051,859,1127,03100101,2056D,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,ALLIGATOR BAY,sq. miles,ESTUARY,3M,,,0.84705000000,,2356387.51645000000,582.27603613700,8707.11436713000,2356387.51645000000,
34,35,,CC36,929.71854563000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,36918.39523000000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,927.78361617600,5.72755306760,D,3.30560896630,28512.25492100000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
35,36,,CC37,1121.85910040000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,35988.12649500000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,1121.21994209000,2.48823908830,D,10.24078205500,28512.25492100000,1051,859,1127,03100101,2056D,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,ALLIGATOR BAY,sq. miles,ESTUARY,3M,,,0.84705000000,,2356387.51645000000,582.27603613700,8707.11436713000,2356387.51645000000,
35,36,,CC37,1121.85910040000,0.00000000000,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,35988.12649500000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,1121.21994209000,2.48823908830,D,10.24078205500,28512.25492100000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
36,37,,CC40,1445.49122500000,0.00003751010,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,37127.83157900000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,1443.10171306000,5.83911820380,D,35.56229410000,28512.25492100000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
37,38,,CC41,1262.33228530000,0.00004616590,5.57699331120,0.01194847880,0.18554368760,,0.72803631040,0.07447152310,329.80000000000,38304.50620800000,0.15143107110,0.33243092280,1079.54653890000,4317.64130340000,9478.35521440000,30780306.11700000000,1260.89286096000,4.14643962830,D,28.20402974500,28512.25492100000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
38,39,,CC42,2243.97483830000,0.00002513640,4.74502394130,0.02447997730,0.11786267880,,0.77603592170,0.08162142230,329.80000000000,42832.06015000000,0.15143107110,0.33243092280,1079.54653890000,8308.02282570000,18238.28936700000,59227589.28700000000,2240.60191163000,1.42114719880,D,55.12888750100,54863.39602000000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
39,40,,CC44,792.87745534000,0.00000000000,3.84482297200,0.03803921370,0.04463098960,,0.82797209500,0.08935770170,329.80000000000,44756.37305000000,0.15143107110,0.33243092280,1079.54653890000,3990.38152230000,8759.93415210000,28447283.17000000000,794.12618586200,7.59000000000,D,14.59727489700,26351.14109800000,6562,6569,3430,03100101,2056C2,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,PEACE RIVER ESTUARY(UPPER SEGMENT SOUTH),sq. miles,ESTUARY,3M,,"WBID created (WBID 2056C was split into 2056C1 and 2056C2), Run 52 - R.Wiwi",1.14012000000,,12859962.62700000000,3177.76597059000,19185.00834110000,12859962.62700000000,
40,41,,CC45,5346.53175230000,0.00006440600,3.84482297200,0.03803921370,0.04463098960,,0.82797209500,0.08935770170,329.80000000000,45551.97252000000,0.15143107110,0.33243092280,1079.54653890000,3990.38152230000,8759.93415210000,28447283.17000000000,5344.84007930000,2.26780317410,D,110.62849960000,26351.14109800000,2710,2592,2714,03100101,2056E,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,SUNRISE WATERWAYS,sq. miles,ESTUARY,3M,"Waterbody Name revised, Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 37 - K.ODonnell",,1.04964000000,,84705917.75090000000,20931.28811840000,71608.97287090000,84705917.75090000000,
40,41,,CC45,5346.53175230000,0.00006440600,3.84482297200,0.03803921370,0.04463098960,,0.82797209500,0.08935770170,329.80000000000,45551.97252000000,0.15143107110,0.33243092280,1079.54653890000,3990.38152230000,8759.93415210000,28447283.17000000000,5344.84007930000,2.26780317410,D,110.62849960000,26351.14109800000,6562,6569,3430,03100101,2056C2,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,PEACE RIVER ESTUARY(UPPER SEGMENT SOUTH),sq. miles,ESTUARY,3M,,"WBID created (WBID 2056C was split into 2056C1 and 2056C2), Run 52 - R.Wiwi",1.14012000000,,12859962.62700000000,3177.76597059000,19185.00834110000,12859962.62700000000,
41,42,,CC46,1302.48323940000,0.00000000000,3.84482297200,0.03803921370,0.04463098960,,0.82797209500,0.08935770170,329.80000000000,46260.74946000000,0.15143107110,0.33243092280,1079.54653890000,3990.38152230000,8759.93415210000,28447283.17000000000,1300.93793831000,1.02079507450,D,28.35058325200,26351.14109800000,6562,6569,3430,03100101,2056C2,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,PEACE RIVER ESTUARY(UPPER SEGMENT SOUTH),sq. miles,ESTUARY,3M,,"WBID created (WBID 2056C was split into 2056C1 and 2056C2), Run 52 - R.Wiwi",1.14012000000,,12859962.62700000000,3177.76597059000,19185.00834110000,12859962.62700000000,
42,43,,CC47,1625.62483760000,0.00009464710,3.84482297200,0.03803921370,0.04463098960,,0.82797209500,0.08935770170,329.80000000000,47579.88952000000,0.15143107110,0.33243092280,1079.54653890000,3990.38152230000,8759.93415210000,28447283.17000000000,1624.74313230000,2.34956819640,D,29.57402894300,26351.14109800000,3086,2995,3430,03100101,2056C1,SD,Lower Peace River,Group 3,Sarasota Bay - Peace - Myakka,PEACE RIVER ESTUARY (UPPER SEGMENT NORTH),sq. miles,ESTUARY,3M,,"WBID created (WBID 2056C was split into 2056C1 and 2056C2), Run 52 - R.Wiwi",0.91025000000,,19161687.66870000000,4734.95614094000,22457.48986070000,19161687.66870000000,
43,44,,CC48,10401.91010600000,0.00000000000,2.88851057310,0.01915231750,0.13687159120,,0.71158902610,0.13238706520,632.72200000000,3016.07718100000,0.75311658560,0.09225065030,3993.23897170000,37110.18844800000,4545.69595570000,196768805.25000000000,10398.15082380000,1.01616528300,C,186.44631516000,49275.48955900000,3292,3141,4660,03100103,2065C,SD,Charlotte Harbor Proper,Group 2,Charlotte Harbor,CHARLOTTE HARBOR (MIDDLE SEGMENT2),sq. miles,ESTUARY,2,"Waterbody Name revised, Run 34","WBID modified, Run 42 - B.Ralys",14.94821000000,,54433251.69280000000,13450.74942400000,52351.36182079990,54433251.69280000000,
43,44,,CC48,10401.91010600000,0.00000000000,2.88851057310,0.01915231750,0.13687159120,,0.71158902610,0.13238706520,632.72200000000,3016.07718100000,0.75311658560,0.09225065030,3993.23897170000,37110.18844800000,4545.69595570000,196768805.25000000000,10398.15082380000,1.01616528300,C,186.44631516000,49275.48955900000,4798,4659,4659,03100103,2080,SD,Charlotte Harbor Proper,Group 2,Charlotte Harbor,CATFISH CREEK BAYOU,,ESTUARY,3M,,"WBID modified, Run 42 - B.Ralys",0.00000000000,,19334213.49200000000,4777.58820030000,25320.11592250000,19334213.49200000000,
43,44,,CC48,10401.91010600000,0.00000000000,2.88851057310,0.01915231750,0.13687159120,,0.71158902610,0.13238706520,632.72200000000,3016.07718100000,0.75311658560,0.09225065030,3993.23897170000,37110.18844800000,4545.69595570000,196768805.25000000000,10398.15082380000,1.01616528300,C,186.44631516000,49275.48955900000,6259,6236,5205,03100103,2087,SD,Charlotte Harbor Proper,Group 2,Charlotte Harbor,DIRECT RUNOFF TO BAY,sq. miles,ESTUARY,3M,,,0.01813000000,,1120266.77241000000,276.82394814200,6172.06086332000,1120266.77241000000,
